minispikeUp,576,720,001C95EC,0,1,1,4294967295,0,0
minispikeUp,592,720,0037776C,0,1,1,4294967295,0,0
minispikeUp,200,1424,0033D072,0,1,1,4294967295,0,0
minispikeUp,192,1552,00069CF4,0,1,1,4294967295,0,0
minispikeUp,208,1552,0015CFB1,0,1,1,4294967295,0,0
spikeLeft,288,224,003999B1,0,1,1,4294967295,0,0
spikeLeft,416,416,00018183,0,1,1,4294967295,0,0
spikeLeft,288,2128,000A135E,0,1,1,4294967295,0,0
spikeLeft,224,1808,000FC129,0,1,1,4294967295,0,0
spikeLeft,64,2048,002F83C0,0,1,1,4294967295,0,0
spikeLeft,64,224,001C3F6D,0,1,1,4294967295,0,0
spikeDown,0,2816,000B9137,0,1,1,4294967295,0,0
spikeDown,32,2816,00320F04,0,1,1,4294967295,0,0
spikeDown,32,2592,00006A90,0,1,1,4294967295,0,0
spikeDown,64,2592,0014DAAA,0,1,1,4294967295,0,0
spikeDown,96,2592,00077407,0,1,1,4294967295,0,0
spikeDown,128,2880,0037178B,0,1,1,4294967295,0,0
spikeDown,160,2880,0026C98B,0,1,1,4294967295,0,0
spikeDown,192,2880,001A1179,0,1,1,4294967295,0,0
spikeDown,224,2848,0016860D,0,1,1,4294967295,0,0
spikeDown,256,2848,003A4E64,0,1,1,4294967295,0,0
spikeDown,288,2848,003A71A5,0,1,1,4294967295,0,0
spikeDown,320,2816,00233FE8,0,1,1,4294967295,0,0
spikeDown,352,2816,0033FA5B,0,1,1,4294967295,0,0
spikeDown,384,2816,0012CC08,0,1,1,4294967295,0,0
spikeDown,416,2784,000B67CE,0,1,1,4294967295,0,0
spikeDown,448,2784,003CE424,0,1,1,4294967295,0,0
spikeDown,480,2784,00364FE2,0,1,1,4294967295,0,0
spikeDown,544,2784,001CC572,0,1,1,4294967295,0,0
spikeDown,576,2784,00296F1D,0,1,1,4294967295,0,0
spikeDown,608,2784,00370279,0,1,1,4294967295,0,0
spikeDown,640,2784,00357E68,0,1,1,4294967295,0,0
spikeDown,672,2784,0020FA3C,0,1,1,4294967295,0,0
spikeDown,704,2784,00093A4A,0,1,1,4294967295,0,0
spikeDown,736,2784,003615F5,0,1,1,4294967295,0,0
spikeDown,256,2496,00180152,0,1,1,4294967295,0,0
spikeDown,288,2496,0005306C,0,1,1,4294967295,0,0
spikeDown,352,2496,00114806,0,1,1,4294967295,0,0
spikeDown,384,2496,00336102,0,1,1,4294967295,0,0
spikeDown,448,2432,0013C26C,0,1,1,4294967295,0,0
spikeDown,480,2432,003A7670,0,1,1,4294967295,0,0
spikeDown,512,2432,001918DB,0,1,1,4294967295,0,0
spikeDown,544,2432,000D6ED0,0,1,1,4294967295,0,0
spikeDown,576,2432,003BC565,0,1,1,4294967295,0,0
spikeDown,608,2432,002E3D3B,0,1,1,4294967295,0,0
spikeDown,640,2432,00040EE1,0,1,1,4294967295,0,0
spikeDown,672,2432,0017B27F,0,1,1,4294967295,0,0
spikeDown,704,2432,00069B43,0,1,1,4294967295,0,0
spikeDown,736,2432,001B45CB,0,1,1,4294967295,0,0
spikeUp,32,2528,00286395,0,1,1,4294967295,0,0
spikeUp,64,2528,00260570,0,1,1,4294967295,0,0
spikeUp,96,2528,000B1D5C,0,1,1,4294967295,0,0
spikeUp,128,2528,001A8D86,0,1,1,4294967295,0,0
spikeDown,32,2400,00038900,0,1,1,4294967295,0,0
spikeDown,64,2400,002671CB,0,1,1,4294967295,0,0
spikeDown,96,2400,00380B5F,0,1,1,4294967295,0,0
spikeDown,128,2400,002F62B2,0,1,1,4294967295,0,0
spikeDown,160,2400,00145D92,0,1,1,4294967295,0,0
spikeDown,192,2400,0025E6BC,0,1,1,4294967295,0,0
