PDTrap1,224,384,00381356,0,1,1,4294967295,0,0
PDTrap2,1184,352,00193912,0,1,1,4294967295,0,0
PDTrap3,1184,416,000CA59D,0,1,1,4294967295,0,0
spikeLeft,288,288,002D7C64,0,1,1,4294967295,0,0
spikeLeft,288,320,00132059,0,1,1,4294967295,0,0
spikeLeft,288,384,00283387,0,1,1,4294967295,0,0
spikeLeft,288,352,001A3AE1,0,1,1,4294967295,0,0
spikeLeft,384,320,00234A69,0,1,1,4294967295,0,0
spikeLeft,448,224,000CAE16,0,1,1,4294967295,0,0
spikeUp,544,320,001BAC20,0,1,1,4294967295,0,0
spikeDown,288,160,000B90FF,0,1,1,4294967295,0,0
spikeRight,512,256,000D7E81,0,1,1,4294967295,0,0
spikeRight,352,384,00370791,0,1,1,4294967295,0,0
spikeRight,256,224,000EBE20,0,1,1,4294967295,0,0
spikeRight,224,256,00177235,0,1,1,4294967295,0,0
spikeDown,384,160,001B1AC9,0,1,1,4294967295,0,0
spikeDown,480,160,0001CC30,0,1,1,4294967295,0,0
spikeDown,544,192,0001D81A,0,1,1,4294967295,0,0
spikeUp,576,96,003BDEBA,0,1,1,4294967295,0,0
spikeUp,544,96,001D433C,0,1,1,4294967295,0,0
spikeUp,192,96,003D1947,0,1,1,4294967295,0,0
spikeDown,512,32,000B895B,0,1,1,4294967295,0,0
spikeUp,352,96,000CC8D1,0,1,1,4294967295,0,0
spikeUp,448,96,001EA593,0,1,1,4294967295,0,0
spikeUp,480,96,0003D460,0,1,1,4294967295,0,0
spikeUp,416,96,0028F3EB,0,1,1,4294967295,0,0
spikeDown,384,32,0024F324,0,1,1,4294967295,0,0
spikeUp,256,96,001B77F3,0,1,1,4294967295,0,0
SpikeTrap,416,224,0014F24C,0,1,1,4294967295,0,1
spikeDown,224,32,00155660,0,1,1,4294967295,0,0
spikeDown,288,32,00365B17,0,1,1,4294967295,0,0
spikeUp,320,96,002A85B7,0,1,1,4294967295,0,0
spikeDown,544,32,0018C6F0,0,1,1,4294967295,0,0
blockNotVis,608,448,0020C25F,0,1,1,4294967295,0,1
blockNotVis,640,448,00144478,0,1,1,4294967295,0,1
blockNotVis,672,448,00354E45,0,1,1,4294967295,0,1
blockNotVis,704,448,0038F737,0,1,1,4294967295,0,1
blockNotVis,736,448,0009AB34,0,1,1,4294967295,0,1
blockNotVis,768,448,0015DA81,0,1,1,4294967295,0,1
blockNotVis,800,448,002F41AA,0,1,1,4294967295,0,1
blockNotVis,832,448,002E661F,0,1,1,4294967295,0,1
blockNotVis,864,448,00352914,0,1,1,4294967295,0,1
blockNotVis,896,448,00038081,0,1,1,4294967295,0,1
blockNotVis,928,448,000A42C8,0,1,1,4294967295,0,1
blockNotVis,960,448,0004D9E4,0,1,1,4294967295,0,1
warp,1344,416,00273B3B,0,1,1,4294967295,0,1
blockVis,320,448,0015C129,0,1,1,4294967295,0,1
blockVis,352,448,003856F5,0,1,1,4294967295,0,1
camera,512,384,001C98CE,0,1,1,4294967295,0,0
PDBackgroundTile,992,32,0038B753,0,1,1,4294967295,0,0
blockVis,192,160,001476CD,0,1,1,4294967295,0,1
blockVis,192,192,0016913F,0,1,1,4294967295,0,1
PDBackgroundTile,192,32,00048C7C,0,1,1,4294967295,0,0
PDWarp,224,160,000AA61A,0,1,1,4294967295,0,0
savePoint,544,416,003D3F69,0,1,1,4294967295,0,0
SpikeTrigger,416,288,0036DEB2,0,1,1,4294967295,0,1
SpikeTrigger,312,416,001C4F15,0,1,1,4294967295,0,1
SpikeTrigger,1120,160,0015273E,0,1,1,4294967295,0,1
playerStart,512,416,001FFA83,0,1,1,4294967295,0,0
SpikeTrigger,256,208,003E74EC,0,1,1,4294967295,0,1
TitleCard,800,0,0032AC15,0,1,1,4294967295,0,0
block,192,448,003207ED,0,4,1,4294967295,0,0
block,384,448,001F9BC0,0,7,1,4294967295,0,0
block,576,128,0009F7B7,0,1,10,4294967295,0,0
block,192,128,0029D40F,0,12,1,4294967295,0,0
block,192,224,002D6250,0,2,1,4294967295,0,0
block,192,256,0030FA6D,0,1,6,4294967295,0,0
block,320,160,0008A5AA,0,1,8,4294967295,0,0
block,256,320,0031B58C,0,1,1,4294967295,0,0
block,480,352,00162D29,0,1,3,4294967295,0,0
block,416,320,002A4838,0,1,4,4294967295,0,0
block,448,256,003409B8,0,1,4,4294967295,0,0
block,480,256,00037D28,0,1,1,4294967295,0,0
block,544,160,00247B59,0,1,1,4294967295,0,0
block,544,352,0031ECC6,0,1,1,4294967295,0,0
block,992,128,000F8337,0,1,9,4294967295,0,0
block,1024,128,0017ED60,0,11,1,4294967295,0,0
block,1376,128,000FC0C1,0,1,10,4294967295,0,0
block,992,448,001F2133,0,13,1,4294967295,0,0
block,1184,160,000F606B,0,1,6,4294967295,0,0
block,192,0,8D99D75D,0,13,1,4294967295,0,0
