minispikeUp,224,112,003F8828,0,1,1,4294967295,0,0
minispikeUp,240,112,00242B62,0,1,1,4294967295,0,0
minispikeUp,256,112,0021FDE2,0,1,1,4294967295,0,0
minispikeUp,272,112,000AADA4,0,1,1,4294967295,0,0
minispikeUp,256,336,0013C221,0,1,1,4294967295,0,0
minispikeUp,272,336,002951D2,0,1,1,4294967295,0,0
minispikeUp,128,240,003FE865,0,1,1,4294967295,0,0
minispikeUp,144,240,0000FCF1,0,1,1,4294967295,0,0
minispikeUp,96,208,000A079B,0,1,1,4294967295,0,0
minispikeUp,112,208,0036E795,0,1,1,4294967295,0,0
minispikeUp,160,208,002B2B40,0,1,1,4294967295,0,0
minispikeUp,176,208,001A278B,0,1,1,4294967295,0,0
minispikeUp,192,112,0029624E,0,1,1,4294967295,0,0
minispikeUp,192,112,001EBE86,0,1,1,4294967295,0,0
minispikeUp,208,112,001908A0,0,1,1,4294967295,0,0
minispikeUp,288,112,0015A35C,0,1,1,4294967295,0,0
minispikeUp,304,112,00314BB2,0,1,1,4294967295,0,0
minispikeUp,448,144,00151412,0,1,1,4294967295,0,0
minispikeUp,464,144,0007BA61,0,1,1,4294967295,0,0
minispikeUp,256,464,003DCA83,0,1,1,4294967295,0,0
minispikeUp,240,464,00223444,0,1,1,4294967295,0,0
minispikeUp,336,352,00138D1D,0,1,1,4294967295,0,0
minispikeUp,544,112,001D32BB,0,1,1,4294967295,0,0
minispikeUp,560,112,001A1A1C,0,1,1,4294967295,0,0
minispikeUp,480,144,000BCB12,0,1,1,4294967295,0,0
minispikeUp,496,144,001DFDB8,0,1,1,4294967295,0,0
spikeUp,416,128,0028F694,0,1,1,4294967295,0,0
spikeUp,736,336,00191034,0,1,1,4294967295,0,0
spikeUp,608,320,0021232F,0,1,1,4294967295,0,0
spikeUp,512,320,0022909A,0,1,1,4294967295,0,0
spikeUp,416,320,003232F5,0,1,1,4294967295,0,0
spikeUp,384,320,002DF3BE,0,1,1,4294967295,0,0
spikeUp,288,320,0020A928,0,1,1,4294967295,0,0
spikeUp,224,320,0000EA17,0,1,1,4294967295,0,0
spikeUp,192,320,0006C60A,0,1,1,4294967295,0,0
spikeUp,176,544,003AEDE5,0,1,1,4294967295,0,0
spikeUp,208,512,003148A6,0,1,1,4294967295,0,0
spikeUp,272,416,0013AC80,0,1,1,4294967295,0,0
spikeUp,304,448,0014C8C5,0,1,1,4294967295,0,0
spikeUp,48,256,002816C4,0,1,1,4294967295,0,0
spikeUp,64,288,002052EF,0,1,1,4294967295,0,0
spikeUp,32,288,002508DC,0,1,1,4294967295,0,0
spikeDown,48,288,0021C72C,0,1,1,4294967295,0,0
spikeDown,32,320,001AF648,0,1,1,4294967295,0,0
spikeDown,64,320,00028182,0,1,1,4294967295,0,0
spikeDown,256,256,000CFA65,0,1,1,4294967295,0,0
spikeDown,288,256,000B4E1A,0,1,1,4294967295,0,0
spikeDown,640,256,0010A598,0,1,1,4294967295,0,0
spikeDown,736,96,0004A041,0,1,1,4294967295,0,0
spikeDown,640,96,0001FB87,0,1,1,4294967295,0,0
spikeDown,576,32,0004F772,0,1,1,4294967295,0,0
spikeDown,512,32,002F0CAE,0,1,1,4294967295,0,0
spikeUp,96,368,000B916F,0,1,1,4294967295,0,0
spikeUp,80,400,0036C34E,0,1,1,4294967295,0,0
spikeDown,96,400,001AB4EE,0,1,1,4294967295,0,0
spikeDown,80,432,002E6D89,0,1,1,4294967295,0,0
spikeUp,16,464,0013B711,0,1,1,4294967295,0,0
spikeUp,32,496,0030830E,0,1,1,4294967295,0,0
spikeDown,32,528,000F9209,0,1,1,4294967295,0,0
spikeDown,16,496,0010B3A1,0,1,1,4294967295,0,0
spikeRight,336,480,000D5A40,0,1,1,4294967295,0,0
spikeRight,368,496,001323EF,0,1,1,4294967295,0,0
spikeDown,336,384,0000606F,0,1,1,4294967295,0,0
spikeDown,352,416,00274D6A,0,1,1,4294967295,0,0
spikeDown,416,384,0005F836,0,1,1,4294967295,0,0
spikeDown,464,448,002A5D4C,0,1,1,4294967295,0,0
spikeDown,480,480,003F96AF,0,1,1,4294967295,0,0
spikeDown,512,480,003A5D8A,0,1,1,4294967295,0,0
spikeDown,544,480,003D087B,0,1,1,4294967295,0,0
spikeDown,576,480,000C28A4,0,1,1,4294967295,0,0
spikeDown,608,480,0031215E,0,1,1,4294967295,0,0
spikeUp,576,272,0036F01F,0,1,1,4294967295,0,0
spikeUp,400,480,00120A5D,0,1,1,4294967295,0,0
spikeUp,416,448,00029012,0,1,1,4294967295,0,0
spikeDown,416,480,000173C7,0,1,1,4294967295,0,0
spikeLeft,480,544,0014A061,0,1,1,4294967295,0,0
spikeUp,480,448,000F9B52,0,1,1,4294967295,0,0
spikeUp,512,128,0032C76F,0,1,1,4294967295,0,0
spikeUp,608,128,00192253,0,1,1,4294967295,0,0
spikeUp,576,128,0037185A,0,1,1,4294967295,0,0
spikeLeft,48,416,001ACFC3,0,1,1,4294967295,0,0
spikeRight,80,416,000F6936,0,1,1,4294967295,0,0
spikeRight,160,480,0005F273,0,1,1,4294967295,0,0
minispikeDown,224,32,001BFAD9,0,1,1,4294967295,0,0
minispikeDown,240,32,002CF134,0,1,1,4294967295,0,0
minispikeDown,256,32,003332F4,0,1,1,4294967295,0,0
minispikeDown,272,32,00240BD6,0,1,1,4294967295,0,0
spikeLeft,608,224,003DB0E4,0,1,1,4294967295,0,0
spikeDown,352,272,0002A312,0,1,1,4294967295,0,0
spikeRight,160,240,0007E1E0,0,1,1,4294967295,0,0
spikeRight,160,304,0017AC1D,0,1,1,4294967295,0,0
spikeUp,208,416,001634D9,0,1,1,4294967295,0,0
spikeDown,208,448,0001F24D,0,1,1,4294967295,0,0
spikeDown,384,416,003E3EBE,0,1,1,4294967295,0,0
spikeDown,368,384,0004F99F,0,1,1,4294967295,0,0
spikeUp,384,384,000D8CDD,0,1,1,4294967295,0,0
spikeUp,352,384,0022BC81,0,1,1,4294967295,0,0
spikeRight,160,368,001731DB,0,1,1,4294967295,0,0
spikeDown,544,32,00382871,0,1,1,4294967295,0,0
spikeUp,448,320,001EEB07,0,1,1,4294967295,0,0
spikeUp,480,320,003C356E,0,1,1,4294967295,0,0
spikeUp,544,320,0024C04B,0,1,1,4294967295,0,0
warp,608,416,0005D08F,0,1,1,4294967295,0,1
deliciousFruit,704,80,001CEC7C,0,1,1,4294967295,0,0
deliciousFruit,704,160,0024C984,0,1,1,4294967295,0,0
deliciousFruit,720,176,00225FA8,0,1,1,4294967295,0,0
deliciousFruit,688,176,003F51B3,0,1,1,4294967295,0,0
deliciousFruit,704,192,00063AD2,0,1,1,4294967295,0,0
deliciousFruit,688,208,0023EBD1,0,1,1,4294967295,0,0
deliciousFruit,752,240,0028D872,0,1,1,4294967295,0,0
deliciousFruit,688,272,001813F6,0,1,1,4294967295,0,0
deliciousFruit,704,288,002D4B61,0,1,1,4294967295,0,0
deliciousFruit,720,304,0002EA45,0,1,1,4294967295,0,0
deliciousFruit,752,192,0002E1E6,0,1,1,4294967295,0,1
savePoint,64,64,0004EB64,0,1,1,4294967295,0,0
savePoint,320,160,001F8EF7,0,1,1,4294967295,0,0
playerStart,48,0,0001398C,0,1,1,4294967295,0,0
