ColorPalleteCTB,128,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,192,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,32,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,64,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,96,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,192,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,352,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,384,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,416,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,448,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,480,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,512,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,544,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,576,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,608,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,640,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,0,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,608,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,576,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,544,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,512,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,480,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,448,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,448,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,416,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,576,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,608,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,224,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,576,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,608,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,640,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,224,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,224,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,256,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,288,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,352,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,384,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,416,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,448,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,448,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,448,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,448,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,512,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,512,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,768,480,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,480,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,512,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,736,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,704,480,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,480,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,512,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,672,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,640,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,608,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,576,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,544,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,512,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,480,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,448,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,416,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,384,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,352,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,192,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,96,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,64,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,32,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,576,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,32,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,64,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,96,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,192,544,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,512,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,480,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,448,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,416,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,384,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,352,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,288,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,256,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,224,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,0,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,64,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,96,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,32,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,352,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,160,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,32,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,64,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,96,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,128,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,192,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,224,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,256,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,320,256,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,256,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,288,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,288,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,320,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,288,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,256,288,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,384,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,160,352,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,352,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,384,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,128,416,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,192,352,0,0,32,32,0,1,1,4294967295
ColorPalleteCTB,224,352,0,0,32,32,0,1,1,4294967295
